node_id,pos_x,pos_y,battery,label
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,254.0,369.0,95,0
1,439.78,545.78,76,0
2,257.0,367.0,95,0
1,442.27,549.87,76,0
2,50.0,50.0,15,1
2,260.0,368.0,95,0
1,444.8,550.0,76,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,261.0,366.0,95,0
1,445.44,550.0,76,0
2,260.0,364.0,95,0
1,447.09,550.0,76,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,257.0,362.0,95,0
1,452.04,550.0,76,0
2,260.0,364.0,95,0
1,454.31,548.28,76,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,263.0,364.0,95,0
1,453.8,547.37,76,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,266.0,362.0,95,0
1,452.09,549.93,76,0
2,269.0,363.0,95,0
1,454.33,550.0,76,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,272.0,362.0,95,0
1,457.45,550.0,76,0
2,272.0,362.0,95,0
1,460.65,549.19,76,0
2,274.0,360.0,95,0
1,460.96,550.0,76,0
2,275.0,362.0,95,0
1,461.39,550.0,76,0
2,272.0,364.0,95,0
1,457.53,550.0,76,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,271.0,365.0,95,0
1,461.46,549.17,76,0
1,464.57,550.0,76,0
2,274.0,363.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,277.0,363.0,95,0
1,463.91,547.65,76,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,460.56,547.68,76,0
2,274.0,360.0,95,0
1,460.1,547.31,76,0
2,273.0,359.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,461.3,545.42,76,0
2,271.0,356.0,95,0
1,461.59,541.55,76,0
2,272.0,353.0,95,0
2,50.0,50.0,15,1
1,464.26,540.28,76,0
2,269.0,356.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,460.83,539.25,76,0
2,271.0,354.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,273.0,355.0,95,0
1,462.48,542.37,76,0
2,50.0,50.0,15,1
1,459.99,545.71,76,0
2,275.0,355.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,456.59,542.69,76,0
2,273.0,353.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,459.37,547.46,76,0
2,276.0,352.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,455.63,549.95,76,0
2,274.0,354.0,95,0
2,50.0,50.0,15,1
1,460.2,550.0,76,0
2,276.0,356.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,275.0,356.0,95,0
1,461.15,548.72,76,0
2,50.0,50.0,15,1
1,462.33,548.39,75,0
2,272.0,359.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,271.0,362.0,95,0
1,460.61,550.0,75,0
2,50.0,50.0,15,1
1,463.8,548.05,75,0
2,273.0,360.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,462.82,546.62,74,0
2,273.0,361.0,95,0
2,50.0,50.0,15,1
1,461.14,545.65,74,0
2,50.0,50.0,15,1
2,276.0,358.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,277.0,360.0,95,0
1,458.83,544.38,74,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,454.97,541.08,74,0
2,277.0,357.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,275.0,360.0,95,0
1,458.34,545.96,74,0
2,50.0,50.0,15,1
1,462.94,549.14,74,0
2,50.0,50.0,15,1
2,278.0,362.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,279.0,364.0,95,0
1,461.78,545.93,74,0
2,50.0,50.0,15,1
1,465.76,543.67,74,0
2,50.0,50.0,15,1
2,280.0,364.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,470.73,540.96,74,0
2,279.0,365.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,472.38,542.36,73,0
2,281.0,368.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,476.86,546.8,73,0
2,280.0,367.0,95,0
2,50.0,50.0,15,1
1,479.72,546.95,73,0
2,50.0,50.0,15,1
2,281.0,368.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,479.7,547.34,73,0
2,279.0,369.0,95,0
1,481.24,547.58,72,0
2,50.0,50.0,15,1
2,279.0,366.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,483.57,549.49,72,0
2,279.0,365.0,95,0
2,50.0,50.0,15,1
1,487.92,547.63,72,0
2,50.0,50.0,15,1
2,280.0,365.0,95,0
2,50.0,50.0,15,1
1,484.33,550.0,72,0
2,50.0,50.0,15,1
2,283.0,364.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,486.1,550.0,72,0
2,283.0,366.0,95,0
2,50.0,50.0,15,1
1,485.95,550.0,72,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,280.0,368.0,95,0
1,486.26,546.89,72,0
2,50.0,50.0,15,1
2,278.0,365.0,95,0
2,50.0,50.0,15,1
1,484.05,544.55,72,0
2,50.0,50.0,15,1
2,281.0,363.0,95,0
2,50.0,50.0,15,1
1,488.11,549.4,72,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,282.0,365.0,95,0
2,280.0,363.0,95,0
1,485.98,548.27,72,0
2,50.0,50.0,15,1
1,486.27,545.0,72,0
2,50.0,50.0,15,1
2,278.0,361.0,95,0
2,50.0,50.0,15,1
1,489.6,543.49,72,0
2,50.0,50.0,15,1
2,278.0,359.0,95,0
2,50.0,50.0,15,1
1,489.36,542.74,72,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,488.02,544.05,72,0
2,50.0,50.0,15,1
1,484.79,541.13,72,0
2,50.0,50.0,15,1
2,277.0,362.0,95,0
2,50.0,50.0,15,1
1,489.68,537.16,72,0
2,50.0,50.0,15,1
2,277.0,362.0,95,0
2,50.0,50.0,15,1
1,492.19,537.58,72,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,274.0,364.0,95,0
2,272.0,362.0,95,0
1,494.58,542.38,72,0
1,497.71,545.46,72,0
2,50.0,50.0,15,1
2,273.0,363.0,95,0
2,50.0,50.0,15,1
1,497.43,545.14,72,0
2,50.0,50.0,15,1
2,274.0,362.0,95,0
2,50.0,50.0,15,1
1,501.94,547.52,72,0
2,50.0,50.0,15,1
2,271.0,360.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,504.61,550.0,72,0
1,507.76,550.0,72,0
2,50.0,50.0,15,1
2,267.0,365.0,95,0
2,50.0,50.0,15,1
1,505.6,548.71,72,0
2,50.0,50.0,15,1
2,268.0,363.0,95,0
2,50.0,50.0,15,1
1,503.82,549.96,72,0
2,50.0,50.0,15,1
2,268.0,364.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,502.27,549.24,72,0
2,266.0,367.0,95,0
2,50.0,50.0,15,1
1,502.05,550.0,72,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,269.0,367.0,95,0
1,506.24,550.0,72,0
2,270.0,370.0,95,0
1,508.48,550.0,72,0
2,271.0,370.0,95,0
1,505.74,548.83,72,0
2,273.0,367.0,95,0
1,502.49,547.78,72,0
2,275.0,370.0,95,0
1,502.07,549.19,72,0
2,274.0,372.0,95,0
1,500.17,550.0,72,0
2,272.0,372.0,95,0
1,500.49,547.09,72,0
2,275.0,369.0,95,0
1,501.35,549.82,72,0
2,275.0,368.0,95,0
2,275.0,369.0,95,0
1,500.83,549.19,72,0
1,500.28,547.02,72,0
2,273.0,371.0,95,0
1,504.14,546.47,72,0
2,50.0,50.0,15,1
2,273.0,370.0,95,0
1,502.71,546.43,72,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,273.0,367.0,95,0
1,504.95,544.99,72,0
2,50.0,50.0,15,1
2,272.0,370.0,95,0
2,50.0,50.0,15,1
1,507.67,547.87,72,0
2,50.0,50.0,15,1
2,273.0,372.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,275.0,371.0,95,0
1,506.78,548.66,72,0
2,50.0,50.0,15,1
1,507.44,546.58,72,0
2,50.0,50.0,15,1
2,274.0,373.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,504.03,549.22,71,0
2,272.0,375.0,95,0
2,50.0,50.0,15,1
1,505.87,549.79,71,0
2,50.0,50.0,15,1
2,271.0,372.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,507.97,550.0,71,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,273.0,375.0,95,0
1,504.09,546.85,71,0
2,273.0,372.0,95,0
1,502.5,548.01,71,0
2,275.0,374.0,95,0
1,501.71,547.81,71,0
2,277.0,374.0,95,0
1,506.07,547.71,71,0
2,279.0,376.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,505.0,544.96,71,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,280.0,377.0,95,0
1,501.85,542.46,71,0
2,280.0,374.0,95,0
1,498.05,540.27,70,0
2,50.0,50.0,15,1
2,277.0,377.0,95,0
2,50.0,50.0,15,1
1,500.0,539.52,70,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,274.0,376.0,95,0
1,498.05,537.87,70,0
2,274.0,373.0,95,0
2,50.0,50.0,15,1
1,502.62,538.62,70,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,277.0,373.0,95,0
1,504.56,538.82,70,0
2,275.0,375.0,95,0
1,504.65,542.55,70,0
2,50.0,50.0,15,1
2,272.0,376.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,505.22,540.26,70,0
2,273.0,378.0,95,0
1,507.47,539.71,70,0
2,274.0,380.0,95,0
1,504.29,537.48,70,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,276.0,381.0,95,0
1,504.34,538.59,70,0
2,274.0,383.0,95,0
1,507.29,535.17,70,0
2,50.0,50.0,15,1
2,277.0,385.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,509.31,534.09,70,0
2,280.0,383.0,95,0
1,509.03,537.48,70,0
2,282.0,386.0,95,0
2,50.0,50.0,15,1
1,508.25,534.86,70,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,283.0,385.0,95,0
1,510.07,539.53,70,0
2,286.0,383.0,95,0
1,506.87,539.65,70,0
2,50.0,50.0,15,1
2,286.0,386.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,510.73,541.53,70,0
2,283.0,384.0,95,0
1,509.59,546.27,70,0
2,281.0,386.0,95,0
2,50.0,50.0,15,1
1,506.13,546.48,70,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,504.26,546.39,70,0
2,277.0,383.0,95,0
1,504.52,549.2,70,0
2,50.0,50.0,15,1
2,280.0,384.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,506.83,547.36,70,0
2,282.0,385.0,95,0
1,508.6,544.47,70,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,282.0,386.0,95,0
1,513.24,549.39,70,0
1,516.63,550.0,70,0
2,280.0,386.0,95,0
1,513.87,550.0,70,0
2,50.0,50.0,15,1
2,280.0,384.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,514.8,547.41,70,0
1,512.25,550.0,70,0
1,514.54,550.0,70,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,281.0,391.0,95,0
1,514.93,550.0,70,0
2,282.0,393.0,95,0
1,517.03,550.0,70,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,518.43,550.0,70,0
1,522.01,550.0,70,0
2,286.0,392.0,95,0
2,50.0,50.0,15,1
1,520.31,548.94,70,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,284.0,392.0,95,0
1,516.51,550.0,70,0
2,283.0,395.0,95,0
1,520.86,550.0,70,0
2,50.0,50.0,15,1
2,281.0,394.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,524.81,549.41,70,0
1,529.45,550.0,70,0
2,282.0,392.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,527.59,550.0,70,0
2,282.0,391.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,526.22,548.09,70,0
2,281.0,393.0,95,0
2,282.0,395.0,95,0
1,523.6,547.71,70,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,520.25,550.0,70,0
2,279.0,394.0,95,0
1,517.56,547.15,70,0
2,278.0,394.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,521.58,550.0,70,0
2,279.0,394.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,519.29,550.0,70,0
2,281.0,395.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,519.11,546.98,70,0
2,284.0,396.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,517.78,547.72,70,0
2,282.0,396.0,95,0
2,50.0,50.0,15,1
1,520.79,543.77,70,0
2,50.0,50.0,15,1
2,283.0,393.0,95,0
2,50.0,50.0,15,1
1,521.77,544.46,70,0
2,50.0,50.0,15,1
2,286.0,394.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,525.11,548.12,70,0
2,286.0,395.0,95,0
2,50.0,50.0,15,1
1,523.86,550.0,70,0
2,285.0,395.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,519.92,548.73,70,0
2,286.0,398.0,95,0
2,50.0,50.0,15,1
1,516.88,550.0,70,0
2,284.0,396.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,513.51,550.0,70,0
2,50.0,50.0,15,1
2,282.0,397.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,514.12,547.78,70,0
2,284.0,397.0,95,0
2,50.0,50.0,15,1
1,517.64,543.99,70,0
2,50.0,50.0,15,1
2,287.0,395.0,95,0
2,50.0,50.0,15,1
1,515.27,548.69,70,0
2,50.0,50.0,15,1
2,284.0,393.0,95,0
2,50.0,50.0,15,1
1,511.32,549.08,70,0
2,50.0,50.0,15,1
2,286.0,391.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,514.77,547.89,70,0
2,286.0,390.0,95,0
2,50.0,50.0,15,1
1,519.02,547.55,70,0
2,50.0,50.0,15,1
2,287.0,389.0,95,0
2,50.0,50.0,15,1
1,517.16,545.67,70,0
2,50.0,50.0,15,1
2,285.0,392.0,95,0
2,50.0,50.0,15,1
1,520.64,549.21,70,0
2,50.0,50.0,15,1
2,288.0,395.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,521.97,549.73,70,0
2,285.0,398.0,95,0
2,50.0,50.0,15,1
1,524.7,550.0,70,0
2,50.0,50.0,15,1
2,287.0,398.0,95,0
2,50.0,50.0,15,1
1,523.08,550.0,70,0
2,50.0,50.0,15,1
2,286.0,395.0,95,0
2,50.0,50.0,15,1
1,524.51,548.96,70,0
2,50.0,50.0,15,1
2,286.0,392.0,95,0
2,50.0,50.0,15,1
1,524.22,550.0,70,0
2,50.0,50.0,15,1
2,286.0,393.0,95,0
2,50.0,50.0,15,1
1,529.05,550.0,70,0
2,50.0,50.0,15,1
2,288.0,392.0,95,0
2,50.0,50.0,15,1
1,531.56,550.0,70,0
2,50.0,50.0,15,1
2,290.0,395.0,95,0
2,50.0,50.0,15,1
1,529.53,550.0,70,0
2,50.0,50.0,15,1
2,290.0,397.0,95,0
2,50.0,50.0,15,1
1,531.98,549.02,70,0
2,50.0,50.0,15,1
2,290.0,400.0,95,0
2,50.0,50.0,15,1
1,530.89,550.0,70,0
2,50.0,50.0,15,1
2,293.0,403.0,95,0
2,50.0,50.0,15,1
1,531.91,548.38,70,0
2,50.0,50.0,15,1
2,296.0,404.0,95,0
2,50.0,50.0,15,1
1,535.43,550.0,70,0
2,50.0,50.0,15,1
2,299.0,401.0,95,0
2,50.0,50.0,15,1
1,539.05,550.0,70,0
2,50.0,50.0,15,1
2,299.0,398.0,95,0
2,50.0,50.0,15,1
1,543.24,549.35,70,0
2,50.0,50.0,15,1
2,297.0,400.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,545.99,548.63,70,0
2,300.0,398.0,95,0
2,50.0,50.0,15,1
1,543.66,550.0,69,0
2,50.0,50.0,15,1
2,303.0,398.0,95,0
2,50.0,50.0,15,1
1,547.91,546.69,69,0
2,50.0,50.0,15,1
2,302.0,396.0,95,0
2,50.0,50.0,15,1
1,551.68,546.98,69,0
2,50.0,50.0,15,1
2,299.0,394.0,95,0
2,50.0,50.0,15,1
1,556.33,544.3,69,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,559.16,546.02,69,0
2,301.0,394.0,95,0
2,50.0,50.0,15,1
2,304.0,394.0,95,0
2,50.0,50.0,15,1
1,563.47,549.26,69,0
2,50.0,50.0,15,1
2,302.0,392.0,95,0
2,50.0,50.0,15,1
1,565.85,550.0,69,0
2,50.0,50.0,15,1
2,299.0,393.0,95,0
2,50.0,50.0,15,1
1,563.09,550.0,69,0
2,50.0,50.0,15,1
2,302.0,391.0,95,0
2,50.0,50.0,15,1
1,566.35,548.84,69,0
2,50.0,50.0,15,1
2,305.0,388.0,95,0
2,50.0,50.0,15,1
1,565.75,546.68,69,0
2,50.0,50.0,15,1
2,307.0,385.0,95,0
2,50.0,50.0,15,1
1,564.19,546.12,69,0
2,50.0,50.0,15,1
2,307.0,382.0,95,0
2,50.0,50.0,15,1
1,565.83,548.16,69,0
2,50.0,50.0,15,1
2,309.0,380.0,95,0
2,50.0,50.0,15,1
1,566.88,549.54,69,0
2,50.0,50.0,15,1
2,306.0,383.0,95,0
2,50.0,50.0,15,1
1,563.89,550.0,69,0
2,50.0,50.0,15,1
2,306.0,382.0,95,0
2,50.0,50.0,15,1
1,560.54,548.75,69,0
2,50.0,50.0,15,1
2,308.0,380.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,561.21,547.44,69,0
2,309.0,377.0,95,0
2,50.0,50.0,15,1
1,564.08,545.88,69,0
2,50.0,50.0,15,1
2,309.0,380.0,95,0
2,50.0,50.0,15,1
1,565.95,545.95,69,0
2,50.0,50.0,15,1
2,312.0,378.0,95,0
2,50.0,50.0,15,1
1,566.88,550.0,69,0
2,50.0,50.0,15,1
2,311.0,381.0,95,0
2,50.0,50.0,15,1
1,571.26,550.0,69,0
2,50.0,50.0,15,1
2,310.0,382.0,95,0
2,50.0,50.0,15,1
1,574.85,546.21,68,0
2,50.0,50.0,15,1
2,308.0,383.0,95,0
2,50.0,50.0,15,1
1,571.56,546.26,68,0
2,50.0,50.0,15,1
2,311.0,383.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,574.97,550.0,68,0
2,311.0,384.0,95,0
2,50.0,50.0,15,1
1,575.68,550.0,68,0
2,50.0,50.0,15,1
2,308.0,387.0,95,0
2,50.0,50.0,15,1
1,577.62,550.0,68,0
2,50.0,50.0,15,1
2,308.0,390.0,95,0
2,50.0,50.0,15,1
1,580.87,550.0,68,0
2,50.0,50.0,15,1
2,309.0,393.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,585.0,548.96,68,0
2,310.0,392.0,95,0
2,50.0,50.0,15,1
1,585.94,550.0,68,0
2,50.0,50.0,15,1
2,312.0,393.0,95,0
2,50.0,50.0,15,1
1,585.68,546.42,68,0
2,50.0,50.0,15,1
2,315.0,394.0,95,0
2,50.0,50.0,15,1
1,583.82,544.88,68,0
2,50.0,50.0,15,1
2,315.0,397.0,95,0
2,50.0,50.0,15,1
1,580.28,549.49,68,0
2,50.0,50.0,15,1
2,313.0,397.0,95,0
2,50.0,50.0,15,1
1,576.83,550.0,68,0
2,50.0,50.0,15,1
2,316.0,398.0,95,0
2,50.0,50.0,15,1
1,579.56,548.99,68,0
2,50.0,50.0,15,1
2,319.0,399.0,95,0
2,50.0,50.0,15,1
1,577.44,548.42,68,0
2,50.0,50.0,15,1
2,322.0,398.0,95,0
2,50.0,50.0,15,1
1,576.61,547.32,68,0
2,50.0,50.0,15,1
2,322.0,396.0,95,0
2,50.0,50.0,15,1
1,574.57,545.22,68,0
2,50.0,50.0,15,1
2,325.0,398.0,95,0
2,50.0,50.0,15,1
1,573.69,548.38,68,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,323.0,401.0,95,0
1,573.66,550.0,67,0
2,320.0,398.0,95,0
1,578.07,547.74,67,0
2,50.0,50.0,15,1
2,323.0,397.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,578.74,547.07,67,0
2,321.0,394.0,95,0
1,581.06,550.0,67,0
2,318.0,394.0,95,0
2,50.0,50.0,15,1
1,581.47,549.05,67,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,318.0,397.0,95,0
1,586.19,545.06,67,0
2,315.0,399.0,95,0
2,50.0,50.0,15,1
1,585.48,544.2,67,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,313.0,397.0,95,0
1,589.83,545.25,67,0
2,314.0,395.0,95,0
1,594.58,544.01,67,0
2,50.0,50.0,15,1
2,316.0,393.0,95,0
2,50.0,50.0,15,1
1,593.92,544.11,67,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,313.0,395.0,95,0
1,591.14,544.66,67,0
2,313.0,394.0,95,0
1,590.09,548.95,67,0
2,50.0,50.0,15,1
2,310.0,392.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,590.26,549.05,67,0
2,307.0,391.0,95,0
1,587.88,550.0,67,0
2,50.0,50.0,15,1
2,309.0,393.0,95,0
2,50.0,50.0,15,1
1,584.47,550.0,67,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,310.0,395.0,95,0
1,583.71,546.9,67,0
2,311.0,394.0,95,0
2,50.0,50.0,15,1
1,588.51,545.85,67,0
2,50.0,50.0,15,1
2,311.0,397.0,95,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
1,589.69,545.0,67,0
2,308.0,398.0,95,0
1,589.41,542.11,67,0
2,50.0,50.0,15,1
2,309.0,401.0,95,0
2,50.0,50.0,15,1
1,592.66,541.1,67,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,306.0,402.0,95,0
1,597.36,542.08,67,0
2,303.0,403.0,95,0
2,50.0,50.0,15,1
1,600.27,539.31,67,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,300.0,403.0,95,0
1,596.33,538.56,67,0
2,301.0,400.0,95,0
1,592.82,535.33,67,0
2,50.0,50.0,15,1
2,299.0,398.0,95,0
2,50.0,50.0,15,1
1,592.74,535.84,67,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,298.0,395.0,95,0
1,595.8,538.29,67,0
2,300.0,397.0,95,0
2,50.0,50.0,15,1
1,599.89,539.79,67,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,300.0,398.0,95,0
1,598.91,541.8,66,0
2,303.0,396.0,95,0
1,599.73,539.97,66,0
2,50.0,50.0,15,1
2,300.0,397.0,95,0
1,604.7,540.74,66,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,297.0,399.0,95,0
1,605.14,536.91,66,0
2,298.0,399.0,95,0
2,50.0,50.0,15,1
1,608.04,534.58,66,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,297.0,402.0,95,0
1,609.79,533.67,66,0
2,298.0,403.0,95,0
1,612.25,530.05,66,0
2,50.0,50.0,15,1
2,297.0,400.0,95,0
1,610.81,533.56,66,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,295.0,400.0,95,0
1,608.67,536.01,66,0
2,297.0,398.0,95,0
1,610.62,536.2,66,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,50.0,50.0,15,1
2,296.0,401.0,95,0
1,612.84,539.93,66,0
2,298.0,401.0,95,0
1,616.67,538.98,66,0
2,50.0,50.0,15,1
2,298.0,398.0,95,0
1,613.0,540.97,66,0
2,50.0,50.0,15,1
2,50.0,50.0,15,1
